Date,Open,High,Low,Close,Adj Close,Volume,GDP,Balance of trade ,Total Population,Total cases,Total deaths,People Vaccinated,Uncertainty index,MYR/USD,Unemployment rate,Inflation rate,Interest rate ,FTSE Bursa Malaysia KLCI,WTI Crude Oil,Brent Crude Oil
02-07-2020,11.3,11.5,11.2,11.4,11.274457,144200,351600000000,25180000000,32365999,8643,121,0,0.2090447,0.233427,0.047,0.007,0.02,1536.280029,40.57,43.19
03-07-2020,11.42,11.82,11.2,11.2,11.076659,189600,351600000000,25180000000,32365999,8648,121,0,0.2090447,0.233481,0.047,0.007,0.02,1552.650024,,42.92
06-07-2020,11.2,11.78,11.2,11.4,11.274457,297100,351600000000,25180000000,32365999,8668,121,0,0.2090447,0.233372,0.047,0.007,0.02,1576.900024,40.51,42.73
07-07-2020,11.44,11.8,11.44,11.54,11.412916,706100,351600000000,25180000000,32365999,8674,121,0,0.2090447,0.233918,0.047,0.007,0.0176,1566.719971,40.59,43.28
08-07-2020,11.62,12.16,11.62,11.98,11.84807,702900,351600000000,25180000000,32365999,8677,121,0,0.2090447,0.234028,0.047,0.007,0.0175,1583.5,40.91,43.67
09-07-2020,12.08,12.4,12.08,12.2,12.065648,349800,351600000000,25180000000,32365999,8683,121,0,0.2090447,0.234357,0.047,0.007,0.0175,1583.25,39.64,42.35
10-07-2020,12.2,12.26,12.18,12.22,12.085427,593800,351600000000,25180000000,32365999,8696,122,0,0.2090447,0.234687,0.047,0.007,0.0175,1591.839966,40.56,43.27
13-07-2020,12.3,12.98,12.3,12.44,12.303003,259300,351600000000,25180000000,32365999,8725,122,0,0.2090447,0.234494,0.047,0.007,0.0175,1606.430054,40.06,42.85
14-07-2020,12.44,12.44,12.1,12.4,12.263445,455600,351600000000,25180000000,32365999,8729,122,0,0.2090447,0.234604,0.047,0.007,0.017,1598.75,40.3,42.97
15-07-2020,12.26,12.54,12.12,12.46,12.322784,230200,351600000000,25180000000,32365999,8734,122,0,0.2090447,0.234302,0.047,0.007,0.0175,1585.560059,41.2,43.96
16-07-2020,12.46,12.48,11.9,12.2,12.065648,52500,351600000000,25180000000,32365999,8737,122,0,0.2090447,0.234742,0.047,0.007,0.0175,1573.47998,40.74,43.71
17-07-2020,11.94,12.28,11.94,12.02,11.88763,171800,351600000000,25180000000,32365999,8755,123,0,0.2090447,0.234439,0.047,0.007,0.0175,1596.329956,40.55,43.53
20-07-2020,12.02,12.36,12.02,12.1,11.966748,15500,351600000000,25180000000,32365999,8800,123,0,0.2090447,0.234604,0.047,0.007,0.0172,1589.449951,40.83,43.3
21-07-2020,12.2,12.38,12.1,12.3,12.164546,538200,351600000000,25180000000,32365999,8815,123,0,0.2090447,0.234852,0.047,0.007,0.0175,1595.930054,41.76,44.31
22-07-2020,12.4,12.4,12.08,12.1,11.966748,137200,351600000000,25180000000,32365999,8831,123,0,0.2090447,0.234797,0.047,0.007,0.0175,1586.97998,41.88,43.98
23-07-2020,12.34,12.34,12,12.06,11.92719,36500,351600000000,25180000000,32365999,8840,123,0,0.2090447,0.235266,0.047,0.007,0.017,1606.420044,40.99,42.96
24-07-2020,12.06,12.34,11.96,12.26,12.124987,216400,351600000000,25180000000,32365999,8861,123,0,0.2090447,0.235073,0.047,0.007,0.0175,1589.609985,41.23,43.29
27-07-2020,12.22,12.22,12.04,12.06,11.92719,133600,351600000000,25180000000,32365999,8904,124,0,0.2090447,0.234742,0.047,0.007,0.0175,1591.47998,41.46,43.39
28-07-2020,12.1,12.42,12.1,12.3,12.164546,210400,351600000000,25180000000,32365999,8943,124,0,0.2090447,0.235294,0.047,0.007,0.0175,1609.939941,40.89,43.11
29-07-2020,12.38,12.88,12.24,12.7,12.560142,274600,351600000000,25180000000,32365999,8956,125,0,0.2090447,0.235349,0.047,0.007,0.0171,1611.420044,41.13,43.51
30-07-2020,12.9,13.7,12.74,13.2,13.054635,714600,351600000000,25180000000,32365999,8964,125,0,0.2090447,0.235821,0.047,0.007,0.0175,1603.75,39.85,42.98
03-08-2020,13.3,15.96,13.28,15.22,15.052389,1518900,351600000000,13220000000,32365999,9001,125,0,0.2090447,0.236016,0.047,0.002,0.0175,1572.609985,40.83,43.76
04-08-2020,15.8,16.84,15.36,15.36,15.190847,559100,351600000000,13220000000,32365999,9002,125,0,0.2090447,0.236827,0.047,0.002,0.0175,1575.939941,41.67,43.99
05-08-2020,15.42,15.44,14.38,14.84,14.676575,245800,351600000000,13220000000,32365999,9023,125,0,0.2090447,0.237023,0.047,0.002,0.017,1568.130005,42.25,44.92
06-08-2020,14.98,15.2,14.94,14.98,14.815032,334200,351600000000,13220000000,32365999,9038,125,0,0.2090447,0.238521,0.047,0.002,0.0175,1588.569946,41.93,45.04
07-08-2020,14.98,15.02,14.5,14.62,14.458997,240100,351600000000,13220000000,32365999,9063,125,0,0.2090447,0.238892,0.047,0.002,0.0173,1578.140015,41.16,44.07
10-08-2020,14.5,14.62,13.52,13.52,13.371112,200500,351600000000,13220000000,32365999,9094,125,0,0.2090447,0.238949,0.047,0.002,0.0171,1571.660034,41.94,44.19
11-08-2020,13.52,13.56,12.88,13.26,13.113974,248900,351600000000,13220000000,32365999,9103,125,0,0.2090447,0.238493,0.047,0.002,0.0175,1564.73999,41.53,43.68
12-08-2020,13.6,14.54,13,14.5,14.340318,221100,351600000000,13220000000,32365999,9114,125,0,0.2090447,0.238521,0.047,0.002,0.0171,1556.640015,42.6,45.09
13-08-2020,14.6,14.7,13.8,14.56,14.399658,219700,351600000000,13220000000,32365999,9129,125,0,0.2090447,0.238607,0.047,0.002,0.0175,1576.420044,42.26,44.87
14-08-2020,14.3,14.9,14.1,14.9,14.735913,197500,351600000000,13220000000,32365999,9149,125,0,0.2090447,0.23872,0.047,0.002,0.0175,1564.589966,42.05,44.86
17-08-2020,15,15,14.48,14.8,14.637014,269200,351600000000,13220000000,32365999,9212,125,0,0.2090447,0.238777,0.047,0.002,0.0175,1560.73999,42.89,44.91
18-08-2020,15,15,14.32,14.66,14.498556,248800,351600000000,13220000000,32365999,9219,125,0,0.2090447,0.23872,0.047,0.002,0.017,1577.849976,42.89,45.34
19-08-2020,14.4,14.88,14.4,14.7,14.538116,54900,351600000000,13220000000,32365999,9235,125,0,0.2090447,0.239206,0.047,0.002,0.0175,1575.380005,42.91,45.21
21-08-2020,14.78,15.26,14.78,15,14.834811,171300,351600000000,13220000000,32365999,9249,125,0,0.2090447,0.239808,0.047,0.002,0.0175,1577.119995,42.32,43.94
24-08-2020,15,15.26,14.9,15.1,14.933712,335600,351600000000,13220000000,32365999,9274,125,0,0.2090447,0.239378,0.047,0.002,0.0171,1568.579956,42.44,44.43
25-08-2020,15.18,15.2,14.7,14.98,14.815032,54400,351600000000,13220000000,32365999,9285,125,0,0.2090447,0.239636,0.047,0.002,0.0171,1554.959961,43.17,46.01
26-08-2020,14.72,15.4,14.6,15,14.834811,86200,351600000000,13220000000,32365999,9291,125,0,0.2090447,0.239981,0.047,0.002,0.0175,1549.579956,43.21,45.79
27-08-2020,15.06,15.12,14.94,15.04,14.874372,109300,351600000000,13220000000,32365999,9296,125,0,0.2090447,0.239981,0.047,0.002,0.0175,1554.780029,42.88,44.84
28-08-2020,15.24,15.8,15,15.7,15.527103,431100,351600000000,13220000000,32365999,9306,125,0,0.2090447,0.239808,0.047,0.002,0.0175,1525.209961,42.96,45.22
01-09-2020,16,17.4,16,17,16.812788,683700,351600000000,21950000000,32365999,9354,128,0,0.2090447,0.239923,0.047,0,0.0175,1521.430054,42.76,45.72
02-09-2020,17.5,18.799999,17.42,18.5,18.296268,1765400,351600000000,21950000000,32365999,9360,128,0,0.2090447,0.241255,0.047,0,0.0175,1537.540039,42.76,42.7
03-09-2020,19,19.280001,18,18.48,18.276489,1246500,351600000000,21950000000,32365999,9374,128,0,0.2090447,0.241342,0.047,0,0.0175,1515.400024,41.39,42.72
04-09-2020,17.780001,18.4,17.4,18.299999,18.098471,898400,351600000000,21950000000,32365999,9385,128,0,0.2090447,0.241255,0.047,0,0.0175,1515.859985,39.69,41.1
07-09-2020,18.34,18.34,17,17.82,17.623756,255100,351600000000,21950000000,32365999,9459,128,0,0.2090447,0.241138,0.047,0,0.0175,1516.380005,,40.67
08-09-2020,17.82,18.02,17.6,17.799999,17.603977,273900,351600000000,21950000000,32365999,9559,128,0,0.2090447,0.240674,0.047,0,0.0175,1519.319946,36.87,38.53
09-09-2020,17.5,17.879999,16.879999,16.879999,16.694107,713900,351600000000,21950000000,32365999,9583,128,0,0.2090447,0.240096,0.047,0,0.0175,1496.719971,38.05,39.98
10-09-2020,17.08,17.379999,16.5,16.58,16.397411,754200,351600000000,21950000000,32365999,9628,128,0,0.2090447,0.239866,0.047,0,0.0174,1490.119995,37.25,39.27
11-09-2020,16.299999,16.780001,16.299999,16.58,16.397411,1128800,351600000000,21950000000,32365999,9810,128,0,0.2090447,0.240269,0.047,0,0.0175,1504.849976,37.33,38.8
14-09-2020,16.9,17.66,16.76,17.4,17.208382,444000,351600000000,21950000000,32365999,9946,129,0,0.2090447,0.240877,0.047,0,0.0171,1511.359985,37.23,38.57
15-09-2020,17.92,18.040001,17.6,17.98,17.781994,675700,351600000000,21950000000,32365999,9969,129,0,0.2090447,0.241342,0.047,0,0.0171,1531.280029,38.29,39.54
17-09-2020,17.9,17.9,17.5,17.639999,17.445738,43200,351600000000,21950000000,32365999,10052,129,0,0.2090447,0.242248,0.047,0,0.0175,1513.069946,40.99,42.35
18-09-2020,17.6,17.84,17.52,17.6,17.406179,64400,351600000000,21950000000,32365999,10147,130,0,0.2090447,0.241721,0.047,0,0.0175,1506.630005,41.09,42.16
21-09-2020,17.6,18.02,17.440001,17.620001,17.425962,132000,351600000000,21950000000,32365999,10276,131,0,0.2090447,0.243191,0.047,0,0.0171,1499.430054,39.26,40.37
22-09-2020,17.700001,17.700001,17.58,17.620001,17.425962,197800,351600000000,21950000000,32365999,10358,132,0,0.2090447,0.242718,0.047,0,0.017,1505.780029,39.55,40.84
23-09-2020,17.700001,18.6,17.58,18,17.801775,313900,351600000000,21950000000,32365999,10505,133,0,0.2090447,0.242014,0.047,0,0.0175,1496.47998,39.92,41.09
24-09-2020,17.799999,18.16,17.620001,17.9,17.702875,156400,351600000000,21950000000,32365999,10576,133,0,0.2090447,0.242718,0.047,0,0.017,1500.800049,40.11,41.24
25-09-2020,17.92,18.200001,17.84,17.9,17.702875,103200,351600000000,21950000000,32365999,10687,133,0,0.2090447,0.240038,0.047,0,0.0175,1509.140015,40.06,40.91
28-09-2020,18,18.360001,17.959999,18.200001,17.999573,153200,351600000000,21950000000,32365999,11034,136,0,0.2090447,0.239866,0.047,0,0.017,1511.660034,40.47,41.59
29-09-2020,18.379999,19,18.200001,18.799999,18.592964,279300,351600000000,21950000000,32365999,11135,136,0,0.2090447,0.239636,0.047,0,0.0175,1503.900024,39.03,40.33
30-09-2020,18.860001,18.9,18.639999,18.799999,18.592964,130100,351600000000,21950000000,32365999,11224,136,0,0.2090447,0.240674,0.047,0,0.0175,1504.819946,40.05,40.3
01-10-2020,18.959999,18.959999,18.6,18.799999,18.592964,396800,357900000000,22120000000,32365999,11484,136,0,0.3165225,0.240819,0.048,0.001,0.0175,1496.77002,38.51,39.75
02-10-2020,19,19,18.780001,18.959999,18.751202,130800,357900000000,22120000000,32365999,11771,138,0,0.3165225,0.24108,0.048,0.001,0.0175,1500.300049,36.9,38
05-10-2020,18.959999,19.940001,18.959999,19.6,19.384157,1051700,357900000000,22120000000,32365999,12813,144,0,0.3165225,0.240269,0.048,0.001,0.0175,1512.430054,39.12,39.78
06-10-2020,20,20,19.040001,19.120001,18.909441,140300,357900000000,22120000000,32365999,13504,145,0,0.3165225,0.240993,0.048,0.001,0.0175,1509.469971,40.52,41.27
07-10-2020,19,19.059999,18.66,19,18.790764,566800,357900000000,22120000000,32365999,13993,148,0,0.3165225,0.240964,0.048,0.001,0.0175,1489.560059,39.82,40.62
08-10-2020,19.1,19.200001,19,19.059999,18.850101,134200,357900000000,22120000000,32365999,14368,153,0,0.3165225,0.240674,0.048,0.001,0.0175,1519.430054,41.04,42
09-10-2020,19.1,19.379999,19.1,19.139999,18.92922,147400,357900000000,22120000000,32365999,14722,157,0,0.3165225,0.240964,0.048,0.001,0.0175,1530.349976,40.44,41.63
12-10-2020,19.18,19.299999,19.08,19.200001,18.98856,58600,357900000000,22120000000,32365999,16220,166,0,0.3165225,0.2414,0.048,0.001,0.0175,1518.430054,39.22,40.5
13-10-2020,19.360001,19.799999,19.16,19.26,19.047899,137500,357900000000,22120000000,32365999,16880,170,0,0.3165225,0.241342,0.048,0.001,0.0175,1525.199951,40.03,41.34
14-10-2020,19.799999,20.1,19.299999,19.959999,19.740189,260100,357900000000,22120000000,32365999,17540,174,0,0.3165225,0.241546,0.048,0.001,0.0175,1523.25,40.86,41.81
15-10-2020,20.16,20.16,19.42,19.959999,19.740189,317200,357900000000,22120000000,32365999,18129,176,0,0.3165225,0.24108,0.048,0.001,0.0175,1513.949951,40.84,41.61
16-10-2020,19.959999,19.98,19.639999,19.639999,19.423714,102600,357900000000,22120000000,32365999,18758,182,0,0.3165225,0.24079,0.048,0.001,0.0175,1503.839966,40.7,41.34
19-10-2020,20,20.719999,19.76,20.4,20.175343,353600,357900000000,22120000000,32365999,21363,197,0,0.3165225,0.241138,0.048,0.001,0.0175,1518.109985,40.69,41.29
20-10-2020,20.379999,20.780001,20.08,20.700001,20.472042,260600,357900000000,22120000000,32365999,22225,201,0,0.3165225,0.241196,0.048,0.001,0.0175,1510.969971,41.37,41.62
21-10-2020,20.559999,20.719999,20.08,20.08,19.858868,304400,357900000000,22120000000,32365999,22957,208,0,0.3165225,0.241138,0.048,0.001,0.0175,1492.400024,39.88,40.09
22-10-2020,20.4,20.6,20.18,20.6,20.373144,90400,357900000000,22120000000,32365999,23804,219,0,0.3165225,0.241488,0.048,0.001,0.0175,1498.800049,40.46,41.28
23-10-2020,20.6,20.84,20.299999,20.76,20.531382,364000,357900000000,22120000000,32365999,24514,228,0,0.3165225,0.241458,0.048,0.001,0.0175,1494.640015,39.73,40.71
26-10-2020,20.82,22.379999,20.82,21.799999,21.559927,403400,357900000000,22120000000,32365999,27805,239,0,0.3165225,0.240674,0.048,0.001,0.0175,1494.609985,38.39,39.06
27-10-2020,21.9,23.02,21.9,22.540001,22.291777,255200,357900000000,22120000000,32365999,28640,241,0,0.3165225,0.240211,0.048,0.001,0.0175,1500.349976,39.34,39.72
28-10-2020,23,23.74,22,22.559999,22.311556,390700,357900000000,22120000000,32365999,29441,251,0,0.3165225,0.240385,0.048,0.001,0.0175,1495.199951,37.27,37.86
30-10-2020,22.9,23.5,21.459999,22,21.757725,606900,357900000000,22120000000,32365999,30889,258,0,0.3165225,0.240703,0.048,0.001,0.0175,1466.890015,35.64,36.33
02-11-2020,22.02,22.02,21.1,21.48,21.243452,216300,357900000000,17050000000,32365999,33339,268,0,0.3165225,0.240964,0.048,-0.002,0.0175,1466.459961,36.6,37.78
03-11-2020,21.9,22.059999,21.639999,21.860001,21.619267,208300,357900000000,17050000000,32365999,34393,270,0,0.3165225,0.240674,0.048,-0.002,0.0175,1461.449951,37.44,38.17
04-11-2020,22,22.6,21.700001,22.6,22.351118,600400,357900000000,17050000000,32365999,35425,271,0,0.3165225,0.240732,0.048,-0.002,0.0175,1464.609985,38.97,39.68
05-11-2020,22.799999,24.280001,22.68,24.1,23.834599,238300,357900000000,17050000000,32365999,36434,277,0,0.3165225,0.240067,0.048,-0.002,0.0175,1501.48999,38.56,39.47
06-11-2020,24.26,24.98,23.700001,23.780001,23.518124,296900,357900000000,17050000000,32365999,38189,279,0,0.3165225,0.241371,0.048,-0.002,0.0175,1519.640015,36.97,38.08
09-11-2020,23.84,24.5,23.200001,23.26,23.003849,381000,357900000000,17050000000,32365999,41181,294,0,0.3165225,0.242365,0.048,-0.002,0.0175,1524.319946,40.05,40.93
10-11-2020,23.059999,23.08,22.5,22.66,22.410456,269200,357900000000,17050000000,32365999,42050,300,0,0.3165225,0.243605,0.048,-0.002,0.0175,1575.069946,41.18,42.25
11-11-2020,22.76,23.1,22.200001,22.940001,22.687374,393700,357900000000,17050000000,32365999,42872,302,0,0.3165225,0.243605,0.048,-0.002,0.0175,1570.079956,41.23,42.5
12-11-2020,23.1,23.66,22.98,23,22.746712,357200,357900000000,17050000000,32365999,43791,303,0,0.3165225,0.242307,0.048,-0.002,0.0171,1590.780029,40.9,42.16
13-11-2020,23.200001,23.5,23,23.5,23.241205,315100,357900000000,17050000000,32365999,45095,304,0,0.3165225,0.242248,0.048,-0.002,0.0175,1589.689941,39.93,41.51
16-11-2020,23.559999,24.200001,23.559999,24.200001,23.933496,316300,357900000000,17050000000,32365999,48520,313,0,0.3165225,0.24266,0.048,-0.002,0.0175,1599.660034,41.14,42.71
17-11-2020,24.34,24.700001,23.58,23.58,23.320326,261800,357900000000,17050000000,32365999,49730,318,0,0.3165225,0.243013,0.048,-0.002,0.0175,1610.150024,41.24,42.54
18-11-2020,23.540001,23.799999,23.02,23.02,22.766493,165400,357900000000,17050000000,32365999,50390,322,0,0.3165225,0.243754,0.048,-0.002,0.0171,1604.75,41.64,42.91
19-11-2020,23.299999,23.700001,23.02,23.040001,22.786272,335400,357900000000,17050000000,32365999,51680,326,0,0.3165225,0.244768,0.048,-0.002,0.0175,1583.680054,41.57,43.09
20-11-2020,23.4,24,23.200001,23.4,23.142307,190600,357900000000,17050000000,32365999,52638,329,0,0.3165225,0.244081,0.048,-0.002,0.0175,1593.75,41.99,43.79
23-11-2020,23.5,24.08,23.4,23.66,23.399443,224900,357900000000,17050000000,32365999,56659,337,0,0.3165225,0.244499,0.048,-0.002,0.0172,1597.47998,42.91,45
24-11-2020,23.9,24.200001,22.84,22.98,22.726931,369300,357900000000,17050000000,32365999,58847,341,0,0.3165225,0.244618,0.048,-0.002,0.0175,1578.390015,44.71,46.63
25-11-2020,23.280001,23.6,23.16,23.6,23.340105,532800,357900000000,17050000000,32365999,59817,345,0,0.3165225,0.244798,0.048,-0.002,0.0172,1597.579956,45.58,47.3
26-11-2020,24,26,23.4,25.48,25.1994,735800,357900000000,17050000000,32365999,60752,348,0,0.3165225,0.244798,0.048,-0.002,0.017,1612.109985,,46.32
27-11-2020,25.559999,26.26,25,25.6,25.318081,279600,357900000000,17050000000,32365999,61861,350,0,0.3165225,0.246002,0.048,-0.002,0.0172,1607.589966,,46.88
30-11-2020,25.6,26.200001,25.059999,25.059999,24.784027,447100,357900000000,17050000000,32365999,65697,360,0,0.3165225,0.245881,0.048,-0.002,0.0175,1562.709961,45.2,46.84
01-12-2020,25.5,25.6,25.200001,25.200001,24.922483,426400,357900000000,20690000000,32365999,67169,362,0,0.3165225,0.24561,0.048,0.005,0.0175,1602.26001,44.54,47.03
02-12-2020,25.6,26,25.5,25.5,25.219181,319200,357900000000,20690000000,32365999,68020,364,0,0.3165225,0.245549,0.048,0.005,0.0175,1598.719971,45.23,47.8
03-12-2020,25.700001,25.9,25.52,25.719999,25.436758,124700,357900000000,20690000000,32365999,69095,375,0,0.3165225,0.245519,0.048,0.005,0.0175,1628.26001,45.65,48.37
04-12-2020,25.92,25.959999,25.5,25.799999,25.515875,123000,357900000000,20690000000,32365999,70236,375,0,0.3165225,0.246154,0.048,0.005,0.0175,1621.849976,46.23,49.1
07-12-2020,25.799999,25.799999,25.219999,25.76,25.476318,55700,357900000000,20690000000,32365999,74294,384,0,0.3165225,0.246427,0.048,0.005,0.0171,1622.890015,45.72,48.63
08-12-2020,25.76,25.84,25.52,25.52,25.23896,185300,357900000000,20690000000,32365999,75306,388,0,0.3165225,0.2457,0.048,0.005,0.0175,1631.699951,45.64,48.84
09-12-2020,25.6,25.82,25.4,25.48,25.298532,167200,357900000000,20690000000,32365999,76265,393,0,0.3165225,0.2457,0.048,0.005,0.0175,1646.530029,45.48,48.81
10-12-2020,25.440001,25.440001,24.639999,24.66,24.484373,199400,357900000000,20690000000,32365999,78499,396,0,0.3165225,0.246124,0.048,0.005,0.0175,1654.390015,46.76,50.33
11-12-2020,24.799999,24.940001,24,24.200001,24.027649,547100,357900000000,20690000000,32365999,80309,402,0,0.3165225,0.246518,0.048,0.005,0.0175,1684.579956,46.59,50.01
14-12-2020,24.4,24.48,23,24,23.829073,306700,357900000000,20690000000,32365999,84846,419,0,0.3165225,0.246914,0.048,0.005,0.0175,1662.73999,47.02,50.27
15-12-2020,24,24.98,23.799999,24.98,24.802094,128900,357900000000,20690000000,32365999,86618,422,0,0.3165225,0.246853,0.048,0.005,0.0171,1674.02002,47.58,50.77
16-12-2020,25,25.1,24.5,24.799999,24.623375,134500,357900000000,20690000000,32365999,87913,429,0,0.3165225,0.246731,0.048,0.005,0.0175,1681.410034,47.86,50.83
17-12-2020,24.98,24.98,23.92,24.040001,23.868788,140300,357900000000,20690000000,32365999,89133,432,0,0.3165225,0.246975,0.048,0.005,0.0173,1674.349976,48.34,51.2
18-12-2020,24.139999,24.700001,23.92,24.6,24.424801,165400,357900000000,20690000000,32365999,90816,432,0,0.3165225,0.247954,0.048,0.005,0.0175,1652.48999,49.04,52.17
21-12-2020,24.82,25.24,24.360001,24.5,24.325512,177500,357900000000,20690000000,32365999,95327,438,0,0.3165225,0.247647,0.048,0.005,0.0171,1647.890015,47.79,50.61
22-12-2020,24.059999,24.200001,23.68,23.780001,23.610641,201600,357900000000,20690000000,32365999,97389,439,0,0.3165225,0.247647,0.048,0.005,0.0171,1631.920044,47.02,49.88
23-12-2020,23.9,24.02,23.68,23.780001,23.610641,221300,357900000000,20690000000,32365999,98737,444,0,0.3165225,0.246366,0.048,0.005,0.0172,1647.5,47.94,51.05
24-12-2020,23.780001,24.1,23.66,24.02,23.848932,65600,357900000000,20690000000,32365999,100318,446,0,0.3165225,0.246245,0.048,0.005,0.0174,1641.170044,48.18,50.88
28-12-2020,24.02,24.299999,23.959999,24.1,23.928362,133600,357900000000,20690000000,32365999,106690,455,0,0.3165225,0.246427,0.048,0.005,0.0175,1643.900024,47.5,50.88
29-12-2020,24.1,24.5,24,24.4,24.226225,189800,357900000000,20690000000,32365999,108615,457,0,0.3165225,0.247066,0.048,0.005,0.0175,1634.98999,47.85,50.44
30-12-2020,24.32,24.879999,24.280001,24.879999,24.702805,301600,357900000000,20690000000,32365999,110485,463,0,0.3165225,0.247036,0.048,0.005,0.0175,1644.410034,48.24,50.74
31-12-2020,24.799999,25.959999,24.700001,25.959999,25.775112,286800,357900000000,20690000000,32365999,113010,471,0,0.3165225,0.247831,0.048,0.005,0.0175,1627.209961,48.35,51.22
04-01-2021,26,26,25.24,25.5,25.31839,121900,343000000000,16600000000,32776194,120818,501,0,0.2161383,0.248756,0.048,0.012,0.0175,1602.569946,47.47,50.37
05-01-2021,25.299999,25.48,24.879999,25,24.821951,218500,343000000000,16600000000,32776194,122845,512,0,0.2161383,0.24975,0.048,0.012,0.0175,1608.349976,49.78,53.16
06-01-2021,25.26,25.379999,24.040001,24.200001,24.027649,183200,343000000000,16600000000,32776194,125438,513,0,0.2161383,0.249066,0.048,0.012,0.0175,1591.969971,50.45,53.8
07-01-2021,24.200001,24.9,24.200001,24.74,24.563803,141500,343000000000,16600000000,32776194,128465,521,0,0.2161383,0.249501,0.048,0.012,0.0172,1602.949951,50.63,53.7
08-01-2021,24.74,25.799999,24.74,25.700001,25.516966,284600,343000000000,16600000000,32776194,131108,537,0,0.2161383,0.247678,0.048,0.012,0.0175,1633.189941,52.14,55.51
11-01-2021,25.5,26.700001,25.120001,26.6,26.410557,236000,343000000000,16600000000,32776194,138224,555,0,0.2161383,0.248139,0.048,0.012,0.0171,1617.25,52.15,54.84
12-01-2021,26.059999,27.200001,25.68,26.860001,26.668705,146600,343000000000,16600000000,32776194,141533,559,0,0.2161383,0.247219,0.048,0.012,0.0175,1612.040039,53.08,55.98
13-01-2021,27,29.08,27,27.68,27.482864,669600,343000000000,16600000000,32776194,144518,563,0,0.2161383,0.246761,0.048,0.012,0.0171,1636.689941,52.81,55.52
14-01-2021,27.98,28.98,27.98,27.98,27.780727,814100,343000000000,16600000000,32776194,147855,578,0,0.2161383,0.247402,0.048,0.012,0.0175,1635.709961,53.47,55.76
15-01-2021,28.16,28.799999,27.879999,28.719999,28.515455,868300,343000000000,16600000000,32776194,151066,586,0,0.2161383,0.24777,0.048,0.012,0.0175,1627.01001,52.25,54.8
18-01-2021,28.799999,30.299999,28.799999,30.200001,29.984919,1101100,343000000000,16600000000,32776194,161740,605,0,0.2161383,0.247893,0.048,0.012,0.0175,1609.52002,,54.21
19-01-2021,30.32,30.639999,29.5,30.26,30.044491,329900,343000000000,16600000000,32776194,165371,619,0,0.2161383,0.247158,0.048,0.012,0.0175,1601.880005,52.87,55.38
20-01-2021,30.26,30.58,30.26,30.52,30.302639,626100,343000000000,16600000000,32776194,169379,630,0,0.2161383,0.247188,0.048,0.012,0.0175,1601.540039,53.16,55.66
21-01-2021,30.620001,30.799999,28,29.860001,29.647339,1255900,343000000000,16600000000,32776194,172549,642,0,0.2161383,0.247341,0.048,0.012,0.0172,1594.800049,53,55.68
22-01-2021,30.1,30.620001,30.08,30.52,30.302639,623900,343000000000,16600000000,32776194,176180,660,0,0.2161383,0.248262,0.048,0.012,0.0175,1596.73999,52.28,55.22
25-01-2021,30,30.799999,29.24,30.700001,30.481358,733000,343000000000,16600000000,32776194,186849,689,0,0.2161383,0.247494,0.048,0.012,0.0171,1576.619995,52.78,55.44
26-01-2021,30.82,32.5,30.82,32.400002,32.16925,496800,343000000000,16600000000,32776194,190434,700,0,0.2161383,0.247341,0.048,0.012,0.0175,1575.310059,52.61,55.26
27-01-2021,32.639999,34,32.240002,33.279999,33.04298,885300,343000000000,16600000000,32776194,194114,707,0,0.2161383,0.247127,0.048,0.012,0.0173,1580.619995,52.81,55.07
29-01-2021,33.080002,33.439999,31.440001,33,32.764977,665300,343000000000,16600000000,32776194,203933,733,0,0.2161383,0.24728,0.048,0.012,0.0175,1566.400024,52.16,55.25
02-02-2021,33,34.639999,32.700001,34.299999,34.055717,389700,343000000000,17880000000,32776194,222628,791,0,0.2161383,0.247525,0.048,0.003,0.0175,1580.48999,54.77,57.62
03-02-2021,34.720001,37.099998,34.720001,35.939999,35.684036,898500,343000000000,17880000000,32776194,226912,809,0,0.2161383,0.247341,0.048,0.003,0.0175,1582.98999,55.67,58.61
04-02-2021,36,37.700001,35.799999,35.799999,35.545036,869600,343000000000,17880000000,32776194,231483,826,0,0.2161383,0.246975,0.048,0.003,0.0175,1584.900024,56.19,58.98
05-02-2021,36.299999,36.799999,35.5,35.900002,35.644321,381300,343000000000,17880000000,32776194,234874,845,0,0.2161383,0.246548,0.048,0.003,0.0175,1578.630005,56.8,59.48
08-02-2021,35.84,36.799999,35.599998,36.139999,35.88261,668600,343000000000,17880000000,32776194,245552,896,0,0.2161383,0.245821,0.048,0.003,0.0175,1573.329956,57.95,60.17
09-02-2021,36.82,37.32,36.200001,36.900002,36.637199,355200,343000000000,17880000000,32776194,248316,909,0,0.2161383,0.246124,0.048,0.003,0.0175,1586.130005,58.34,60.74
10-02-2021,36.98,37.02,36.060001,36.279999,36.021614,234700,343000000000,17880000000,32776194,251604,923,0,0.2161383,0.247127,0.048,0.003,0.0175,1596.849976,58.69,61.17
11-02-2021,36.700001,39.080002,36.439999,38.599998,38.325089,267000,343000000000,17880000000,32776194,254988,924,0,0.2161383,0.247433,0.048,0.003,0.0175,1599.420044,58.22,61.09
15-02-2021,38.599998,39.32,38.599998,39.099998,38.821529,261800,343000000000,17880000000,32776194,266445,967,0,0.2161383,0.247525,0.048,0.003,0.0175,1608.069946,,63.58
